Sale ID,Date,Customer ID,Employee ID,VIN #,Sold Price
1171,2025-03-13,172,114,RO43QQXJY5O5GU1ZF,6222.9
1172,2026-03-19,1101,129,WGN0SMFI43P8C07MM,14222.21
1173,2025-10-02,63,19,8OCOY81WXNT8646UU,24802.53
1174,2025-06-19,1096,36,2O1RFFCIDVWLWNLZY,18776.86
1175,2026-04-10,1810,92,61X2KW11QS2RW5JQ6,6874.48
1176,2025-05-14,1170,113,882270ZQZ20LI776Z,13866.77
1177,2025-01-20,1105,45,SQJN3T4CPTEPY03DF,27569.48
1178,2025-08-17,972,82,QB1ASGY3FUROINB4H,9590.76
1179,2026-03-15,1726,47,P5FGDXT95S628UE6K,14400.77
1180,2025-10-30,175,77,6ZG2CSYGPKAEOM51I,19498.61
1181,2026-02-10,1328,172,97UY1GZ7JMW3B3ZHH,24961.28
1182,2025-09-27,1382,152,TOLOIMCW32Y9SM7KE,11556.1
1183,2025-10-28,1852,130,MQAGGE4UVDHGNAZ3K,37037.97
1184,2026-02-04,804,149,MIHC7WHYE5H9CJ71Q,6963.28
1185,2025-09-16,1362,163,T3ST52P8JYV3UJG6R,20380.85
1186,2025-07-15,470,183,3XQNXS91VKX5W53PR,7384.84
1187,2025-03-01,1619,149,QLEMFZPM53A7ONY7N,17714.16
1188,2025-05-22,363,125,1OEE61C6WQEEK2OVA,28540.11
1189,2026-03-04,1416,142,RHQSPUQTCME57C282,9062.71
1190,2025-07-27,726,28,FS7NCSH6F53NSLWXE,26019.24
1191,2026-02-27,1760,169,46R365G2WTOG8OEKP,26704.33
1192,2025-06-13,1311,12,RA9841E6C9RUIAYTX,7545.49
1193,2025-12-08,580,157,TO5QP683IDTW8MUJS,7443.27
1194,2025-05-22,1476,68,0UGLP2VT4B24A5O34,5534
1195,2025-05-31,928,131,LEBYN2RQFLMWA7X2H,13094.74
1196,2025-01-20,314,144,QNKTLEAJUJJX9RSRW,19306.01
1197,2026-02-08,498,162,0T07Z7CFA3J90TEPD,6981.55
1198,2025-10-21,257,1,ZLLTROCX75RVMN5CK,11029.14
1199,2026-02-23,1595,57,KH6WF8TTU0TZH6I6P,19403.63
1200,2025-09-28,467,158,KXX5R8KJ08A1JVMO8,21305.24
1201,2025-03-26,530,102,DHMMQZN7RS50LDN06,11525.89
1202,2025-11-05,140,109,6A02004WE8M1HK17F,19179.68
1203,2025-06-17,152,55,AE0JE3TXZ2FXU8GOV,18858.06
1204,2026-02-06,1485,64,SSPWLV57IMEOHXE9I,7636.42
1205,2025-11-18,1311,42,NLNATH50WGVHEK0X8,11580.14
1206,2026-01-18,835,1,9J3M2GDG5SQIX4EJU,24352.17
1207,2025-10-26,1047,25,9DF6BZM60POHYZ60F,7065.25
1208,2026-03-15,1435,6,QO2DWKZCHU6WHBPRI,10426.82
1209,2025-06-06,1537,78,O8B010I9AUZQ67OKT,18811.39
1210,2025-03-19,1263,25,VDCBZB8E8DHZ83ISH,15804.14
1211,2025-01-31,1788,50,NKSKMG01U7YOSOW8P,20498.32
1212,2025-08-16,824,17,EURGOC7U7C08RKAWH,6199.06
1213,2026-02-01,134,198,R3I5W3UIOD31UV7JX,20682.5
1214,2026-02-04,1120,162,RYVZ2TI7HLHSB09DV,19432.73
1215,2025-06-03,164,114,OF0E41GWMLK9MOM3G,7645.53
1216,2025-03-09,1613,58,VZY37J4PK7UO1CORK,6673.41
1217,2025-08-04,1284,97,YLT62DB4DINMC4M4I,24295.4
1218,2025-05-22,1432,149,26QUF6WA4X6HI97UM,10062.9
1219,2025-10-01,781,146,ID5TBF1TQIV7Z9P2U,11269.52
1220,2025-06-24,1646,169,D3WCB712LZ9C9EY4I,19148.61
1221,2026-01-19,1227,174,GOFNH6CV8NC42JJDM,15666.75
1222,2026-01-01,1600,123,FBCOV2DCTMWA0SFRT,12381.76
1223,2025-07-29,1821,178,FVVC3Z4DLS47SOELF,17051.64
1224,2025-02-20,972,21,Z7ZB1P61W40XAZFNL,18029.34
1225,2025-02-15,466,153,RROS032E83G9GM0E7,27586.61
1226,2025-10-26,1654,102,G3I2UW42G9G1VGY8L,7474.19
1227,2025-08-13,1999,182,XNBJSA18XSPGRDL8T,16904.56
1228,2025-11-07,533,84,MK7B8A7JD4LDTE93C,10720.9
1229,2025-07-28,995,2,8WQG3OS2N65SFN064,17791.72
1230,2025-11-04,617,35,1MEKW52D3ZV8EIBGD,15466.58
1231,2025-04-16,97,76,CPS66GXT9M0EM31LA,8712.29
1232,2025-07-26,1398,71,4DORH2X6XIM0VV97W,13336.59
1233,2025-10-27,1257,112,PVYE9NK6UGL6KB6KH,5259.86
1234,2026-02-23,893,68,3W2QUQNS2H6CDIX9L,23163.05
1235,2025-06-23,645,109,GSAD9M77W4ZXSEBZW,19427.58
1236,2026-02-06,908,88,4MNE8TNVD5RQWUYGX,6649.43
1237,2025-11-03,923,79,M4B5QHITS7PZFBFJV,8116.58
1238,2025-04-23,1601,130,Z98YPZQOLYL87VP0A,13083.51
1239,2025-05-19,1756,95,LBYTTQI0BA94W00SJ,18597.94
1240,2026-04-08,781,34,RK8I34LBL92WIKC8J,13191.52
1241,2026-02-13,858,87,YEM6KQ4W4VY0LD63H,14145.05
1242,2025-12-04,685,155,RBL31GAL7BQ076F5Y,9367.97
1243,2025-02-11,19,178,PPG5BI535N12L8WQ3,11591.77
1244,2025-04-07,1753,48,XJPUSC76ZPE9USP99,10980.97
1245,2025-04-17,1973,196,PAY79FJYPG8TIGKOQ,40588.85
1246,2025-09-16,1422,169,YUERL8C6QVQSV2DBX,13652.2
1247,2026-02-10,648,157,WGLJC6367Q8HT9XAG,6234.04
1248,2025-03-09,162,46,7MB9J629IJ17TLHLP,12630.03
1249,2025-03-03,763,129,YTXTQPFN96CVVEVVS,10976.49
1250,2025-08-01,123,2,SAYJ7G8ULCJJM8X1V,19948.77
1251,2025-10-16,31,28,JPIF4A4QC2U39A2F2,9504.05
1252,2025-08-05,986,183,MQDRJ6TMG7GM7ZX31,10364.24
1253,2025-02-24,355,148,T714D0A4WM7QVTSKO,21724.73
1254,2025-08-30,1907,4,LSEUBJ5ZI34FINJJ8,19135.31
1255,2026-01-17,837,68,MKOI2X2DZHAEVA9EJ,14451.91
1256,2026-03-06,871,20,P8T0Y94P7T8CXNIN8,7122.26
1257,2025-04-09,110,53,GK7GQIJANB56I880B,9190.48
1258,2025-07-09,467,111,DBRZYR5A9J3LZ82ZM,7735.64
1259,2026-01-23,791,193,WAEGY60CG3F7LTHK8,11289.92
1260,2025-10-25,718,163,MSG5KYBIPYFKJLT7V,21835.32
1261,2025-05-30,1942,132,DQF83YLFIF9FYMPRE,14431.66
1262,2026-01-05,1539,60,3XFVW4I7VIN3RC7DQ,6920.3
1263,2025-07-19,1633,193,BKJYYRUXCGZMRUIHJ,14886.14
1264,2025-08-22,522,79,X11LPXYSXXHZXZT5S,15587.48
1265,2025-12-14,957,87,1C745TBB1SNGOSXES,18279.59
1266,2025-04-25,1732,20,LXQR66K2LR533O6MJ,6349.11
1267,2025-04-24,316,183,1GSOBX553385WBZLA,21151.57
1268,2026-01-24,1007,175,SGDM8QCQ9DYQ3XV9J,10750.73
1269,2025-09-02,898,199,P6V0W0FYARDOH9FLG,28037.88
1270,2025-12-21,602,166,HQUX761K7LID6EOX4,26146.29
1271,2025-09-22,348,8,4517W5QVMXYMT7WXF,9919.39
1272,2025-10-17,778,176,Z7IYU4E49JQT8CVGZ,13041.32
1273,2025-09-15,725,183,MI87GW1MBPP9U8IX4,22917.69
1274,2025-02-15,1641,18,ZJYRPMDZR65OPVZYB,8834.94
1275,2025-02-05,523,85,4PXF7Q5M4H1865P5T,12160.83
1276,2025-07-31,1247,59,TYFPW7C84WJYORDZC,11760.29
1277,2025-05-31,1279,59,2NDRNDE59PX6SMFGV,13936.04
1278,2025-06-20,25,10,9PF4ITATYHMXSIL5S,30340.39
1279,2025-10-05,142,184,UHGVE63EIN6HIY5KI,20838.63
1280,2025-09-14,1035,74,H0CZFQDFWELO500XP,27769.94
1281,2026-03-22,871,89,PA8HTKG4NIQR7BA4O,29336.25
1282,2025-12-24,1957,93,43PPIXRHK6OG459EJ,14063.12
1283,2026-03-13,1089,54,P20XQR3QUB7YRLC2M,19554.94
1284,2025-07-19,1410,17,62H9F9GB3T0H46PV8,22514.52
1285,2025-05-06,923,181,PTVB8OKCUUTJ69U3W,10821.5
1286,2025-12-14,1548,186,3JOX31SQEAX1CDEWR,19650.8
1287,2025-12-10,1221,32,IAG0HRSKAWCNDBUWK,12388.72
1288,2025-10-04,1354,66,C0XE8BT5R7Q5TZRDS,19267.04
1289,2025-07-31,1647,160,GGJWMPFHUPG18HXF8,9547.49
1290,2025-04-04,1813,196,JD264KMFVHM2SU61Q,23115.73
1291,2025-06-25,986,149,V4R2O9YM1LEX37BRR,13003.24
1292,2025-09-17,215,71,D3ZY0ROM63WTKPMKD,13133.83
1293,2025-07-26,477,10,HLWH89KY1JNIBUQE7,13244
1294,2026-01-23,1226,139,R8S6CPC0FMY69LK8B,11928.71
1295,2026-01-13,518,45,3HQ913SPPK0KQ8M22,29613.36
1296,2025-04-29,1704,143,RGRO95V6709WF56GT,14660.73
1297,2025-04-08,1068,61,3SE8GIWQG4O0IHTE2,34092.21
1298,2025-03-13,1324,169,CHT0KCUI4VB1LVF6I,12133.96
1299,2025-04-05,1933,146,JI2LT32HF4U3FRCWX,5785.72
1300,2025-10-06,1776,132,MR3CFRQ1BBPIVWX97,25503.53
1301,2025-10-27,1893,55,TJ39G3OHJ66ZONES0,25508.31
1302,2025-02-06,1672,30,LY5TGRH2XY59EVLII,18830.99
1303,2025-01-16,34,17,9M6MW7GBFGJE8IU4R,24243.2
1304,2025-03-14,93,8,YLTG3PGIQUYQ7WK6K,28725.56
1305,2025-11-16,1376,143,NEMOUKVRWDGTX3OAL,16083.16
1306,2025-07-31,250,3,WZERGSR9UVMQFMK42,14385.78
1307,2026-02-26,191,74,1TPH9X4WBW56ANHCA,32705.4
1308,2025-10-25,593,82,VHIUM1NAJW0MDGPZ1,12521.8
1309,2025-02-27,1208,131,PSZNJ7KBGQ1DFP4WN,13561.39
1310,2025-08-18,1604,193,Q21ZY633MEFUT71AA,12240.6
1311,2026-04-03,1206,81,J0Q4NRN8DY0GZ59AF,11361.9
1312,2025-03-06,72,1,ZUZ8O13PWEHA5JWY6,15258.77
1313,2025-01-23,937,193,43V1ARVU0QZV3UHPB,30083.41
1314,2025-07-02,1951,191,1IZU2AKA4CXLLEMCM,13328.18
1315,2025-02-22,679,6,98HQZIEUW6MSD61W2,8190.68
1316,2025-12-23,799,109,JHBIH6ZRB8MCRCZ9G,15211.66
1317,2025-01-21,1854,166,N7VN4RSAGCWZDNF47,26773.6
1318,2026-01-12,185,181,EAY3PJB4R53E74FI9,6718.73
1319,2025-05-10,578,1,MN1FBZATTX3VQS88Z,13585.76
1320,2025-11-13,551,198,L8WC3GW8JTXE5FSQA,19492.7
1321,2025-11-25,31,95,N1KC8TLHKU79NLEMR,19588.21
1322,2025-08-23,860,141,D220V5M9LKLJYC752,11506.98
1323,2025-11-01,1157,160,I5THK48NWEW8EN2IV,16710.83
1324,2025-08-24,1143,143,JREDAFA9NMJKZIBE6,19703.23
1325,2025-10-31,243,121,ZNKUJO13ZCIYDJX8Y,6085.36
1326,2025-11-25,149,94,36BSUGG0MX6L2KNGE,17036.28
1327,2025-07-19,929,20,0NDESF6RUFFMDG1ZM,18560.65
1328,2025-01-26,1420,153,U8HU46AG4S4PPFCQS,7689.44
1329,2026-01-09,1565,92,KKJ1OTJKKM955RMTE,6122.59
1330,2025-10-09,1183,144,RJCZQS0FBL4SVNVPY,41572.34
1331,2025-01-17,1559,147,GEMJG12N5YWL1J06F,18125.34
1332,2025-03-16,944,125,M8NOV9SWA66MJ62S7,20520.97
1333,2025-12-24,1532,36,HZRDV5F8DTE5IW4X2,17099.27
1334,2025-11-19,379,20,RQNM1MD9FBK3TAX4F,26631.53
1335,2026-02-27,1710,166,U5U6NDD7CY9678OL0,32414.42
1336,2026-01-14,1213,104,S7AT3WE4V6RBJNE17,15299.97
1337,2025-04-15,334,37,RJ7RFYD8RLMWNNNH4,6056.1
1338,2025-07-05,1050,151,GMI06OUZIBRB9SBQR,6759.03
1339,2025-05-30,1477,188,FMEYVO1FXVFTKVW6P,15501.63
1340,2025-03-23,216,142,VBR1OUHQQST70GH03,29883.16
1341,2025-07-24,996,12,8G9QS6KGJWL496LO9,13477.01
1342,2025-11-06,290,33,6I6ZO8ZJVWESHQL0F,39133.14
1343,2025-01-15,1455,148,GL3UZ890PTXSVFO43,18303.35
1344,2025-02-09,130,162,SDKOVQ6UB97KUIHOH,11589.33
1345,2025-07-09,840,71,Z536FY3ZFIG4TGOWN,17147.58
1346,2025-06-06,1736,121,NS68S7KFBGKTD5065,8134.51
1347,2026-01-19,1814,72,L0THSVD71LEAF3405,20261.06
1348,2025-10-08,1336,133,BR5117WU5R4EUMU70,6467.76
1349,2025-03-02,280,108,KIYNZKL64KIW8EBG7,12971.42
1350,2025-10-19,1893,198,65Q0NIZ9VGMXXHQG9,17072.75
1351,2026-02-21,720,144,MUNAKQLLKN336ER8F,13419.85
1352,2025-03-02,238,148,1HRIGJK3YXT7WU14H,17426.15
1353,2025-11-23,365,119,OJZEQCW295TVBVDQQ,24541.3
1354,2025-06-25,381,110,RNMZ84KX036OHHS7F,15694.43
1355,2026-01-30,743,59,1446BJ94XSBUT1IX8,22826.29
1356,2025-02-11,1682,146,FPW1U26SHQD8Q9FKM,7073.54
1357,2025-01-31,947,19,HSPA7QZ2DS7TJJWS3,12309.89
1358,2025-01-17,1960,124,NDNOOP1DDO0QZEWEB,24891.02
1359,2025-09-30,1176,80,62TOT0DRC51XKQF25,12474.05
1360,2026-03-06,1323,37,7JCROBR9IMZOUSI7R,28187.5
1361,2025-09-11,847,152,70HTVVQNXJNTKRXYJ,24711.1
1362,2026-03-30,845,89,84QPY86GA8TG1BH7E,20449.37
1363,2025-06-06,1960,121,R23DO4EWNJ8YNA6CB,8006.94
1364,2026-03-19,1501,23,TN4IXLDI8987O0GPN,26983.04
1365,2026-01-19,1055,37,LUH22LTZNZZUSZBU8,16637.91
1366,2025-10-17,170,55,8RB65UTL2AJHJSM4R,13002.88
1367,2025-05-27,681,12,HQNSLLDSWBXTNLBPR,33027.57
1368,2025-11-23,826,57,W5UL57QRK4T61NXRU,12476.36
1369,2025-06-15,437,187,MQ7RDDZE84R6HDJLR,16118.16
1370,2026-03-12,496,87,XU509N3KONCJI5YZ6,19561.82
1371,2025-08-18,1086,16,LZ27INA3EEI1SR4AU,17088.59
1372,2026-01-31,880,115,V1F41T1SLD7S5VLAU,16563.63
1373,2026-01-17,515,77,JRNGWENNMU0QF2VTO,18901.85
1374,2025-04-15,652,59,5MEDQJN1VO7EVB3EZ,13122.72
1375,2025-12-03,1985,77,JZ7LZ5IMGRVVJGEM3,9540.24
1376,2026-03-08,910,71,8I4BDSJGA7LZ8SGH1,36668.44
1377,2025-02-24,746,102,IDBTHFSTGZU5EMYN6,12719.32
1378,2026-03-13,20,153,EQ0MNJR9XK3KOV8Q3,15989.73
1379,2025-07-04,1848,197,P1R5APOUJ44W33KEK,17631.48
1380,2025-12-22,1229,27,TDSGK6DN63C5471CE,16080.37
1381,2025-02-26,206,119,XF2M2TAT9N336JEBT,8304.81
1382,2025-11-18,1407,5,HKMNDPA7G7ZM4D4VW,12941.44
1383,2026-01-10,1931,114,Y5FRB03BMJUVFOL3Z,10014.15
1384,2025-08-10,1469,159,9KEOQCL94AVZB0EB1,12938.66
1385,2026-03-09,1884,69,ZQBJNENR7AP07CPY6,9640.07
1386,2025-12-30,363,1,L0U2BAMKX0O7T48FI,22589.35
1387,2025-07-16,1786,16,WCJXWM355TG8E4LGT,8670.55
1388,2026-04-01,1474,47,RSIPQ4DEEBZX7YTN3,11317.64
1389,2026-02-27,1341,176,2DVO7YXPSUNM4N99Q,7999.1
1390,2025-08-27,579,12,3P7Z3HBKY1HE4EVXT,30422.58
1391,2025-08-29,1443,49,UY2AQFB97R5HNZPNE,22373.71
1392,2025-10-23,102,91,8EBOT4ADJACC0XG4I,25671.36
1393,2025-12-26,750,165,EVWHNR7EVO9K09G8T,9914.34
1394,2025-02-08,20,101,M7AF5V8GT2QD17XQH,26475.14
1395,2025-06-19,1583,185,9HUAJJUHF64VKVAA9,20365.93
1396,2025-11-07,243,1,H7J5A6ZQ0BHTXJ366,9955.32
1397,2025-01-31,1799,55,1HTLUXPNX3B61RK7M,11286.51
1398,2026-01-07,1992,195,0U3SIF4HUAQXQ7ZYO,26289.15
1399,2025-12-15,690,158,H2CSZXOT30VJ1FGCB,22374.59
1400,2025-10-21,736,89,KDK8SQFGZHWKNJNG3,6279.41
1401,2025-07-25,1405,146,ZO0YO5EH8WK8FH7UM,8295.37
1402,2025-07-19,795,19,ANHKYVQEY3J7SORHH,14508.5
1403,2025-09-21,1167,148,AGX9YNMFSJZ7DXOVT,19080.75
1404,2025-08-22,1932,141,RNHWLDARQ03M08QZ2,17667.4
1405,2025-08-01,1469,113,N1D1RZ4SW6QYA7JZ6,15856
1406,2025-09-28,547,178,OLCJJXR4BES0O3LIM,21349.49
1407,2025-05-06,1357,50,U68V80K7FEZBGOS8F,8715.07
1408,2025-11-08,1432,96,OL6AVM3RPMA20JEQO,16933.58
1409,2025-08-04,1006,118,2XXRJBU210GNCEIXH,8848.06
1410,2025-01-19,447,42,OZ3OCTN9IRSG50MBY,23884.7
1411,2025-02-21,1011,55,EVV7OX31DT2SKH9QW,20336.68
1412,2025-08-03,377,74,LA4LH8Q0ZNJP4WLMU,17145.32
1413,2025-05-25,377,150,BN8VLE86QKMD1RQYM,16792.24
1414,2026-01-09,1596,39,CVC42HV6TQZ4G7YMQ,29891.93
1415,2026-03-29,196,18,XVC858DTV601Y55V1,25316.33
1416,2025-02-04,1318,108,HYCBG53HACCVS0EBK,27961.88
1417,2025-07-16,501,2,4EZCHBTIQ172KTBUW,6376.26
1418,2025-08-14,1046,65,4LOVX8CSVGVEU768T,7616.92
1419,2025-03-01,787,101,MN5EAPYK2FQG1PAON,15041.45
1420,2025-03-25,1263,2,A81XCO2ZDEL7P98AG,13231.03
1421,2025-09-05,685,194,ZE9TS0TEZYE5OR3FQ,19359.6
1422,2026-03-29,1159,48,4JWIZ0QMJZ80YCMH0,19405.29
1423,2025-11-14,1580,109,0COXJFC4W86X0NU10,12364.65
1424,2026-03-22,493,108,1WXJFHQOR4AP05A04,21847.21
1425,2025-04-16,1633,3,YYQC3M5EUORPHLH9P,20099.56
1426,2025-07-23,725,134,W2N3ZWME9FZ3F4XKU,17562.45
1427,2025-09-09,1823,7,7ZOYIT4NO3MS5NX4U,10775.43
1428,2025-08-30,235,24,A2MZI034QR9JK16P4,8908.65
1429,2025-04-17,388,111,JRSCWBEYCM18RI8F8,21566.28
1430,2025-12-19,351,18,4OOSOESYLA9IXIWPR,11779.84
1431,2026-02-21,255,134,JZM0L602FXVQH8WAS,8083.58
1432,2026-01-01,750,145,U3PCY3TVHZ50DBQOE,11100.85
1433,2026-02-14,230,129,8SK1JFMN62YBZCQ9O,22875.17
1434,2025-07-04,1127,141,K6PK3INI25EV9IL2I,17423.82
1435,2025-09-12,343,181,ALHYTJHDLYX8MY6SE,18140.46
1436,2025-02-06,1452,13,F9KTD1B4JBYEXI5FA,20540.56
1437,2025-09-17,1096,196,SW44P5MH1CL72DLM6,28320.82
1438,2025-11-08,983,45,IL71QW97SMIOESGH4,6772.09
1439,2025-06-23,1775,14,XR4I5FDOPDWUSX7XP,27025.34
1440,2025-03-26,345,185,RG1H8K6DKJ2MEUMOX,15221.43
1441,2025-12-01,1898,59,4MH9AV75QP2CWXHB7,24699.79
1442,2025-02-14,517,23,29HSD003S5RFUWEQV,9649.36
1443,2025-12-16,433,188,82KNJWDNMMBZEX2PD,28276.44
1444,2025-07-18,1183,155,ISCDDK56W7C42VTHD,28667.37
1445,2026-01-17,899,128,7850TWD7W47NRKDK6,6659.39
1446,2025-03-21,1425,27,GSF6OCZK2XL38V8J4,10573.45
1447,2025-02-05,1841,199,TC975AAX1ISEFG84Q,6484.16
1448,2025-02-08,834,65,2TE1YCBNQ12HKX477,17636.75
1449,2026-02-25,1219,60,F2KGY6YG7JZDMGSUH,14432.1
1450,2025-09-05,942,92,VHJ7V26NUN7I8UZ6O,31725.63
1451,2026-03-07,1405,191,OWJ706YC0NRO5S1VE,13518.48
1452,2025-07-27,1772,156,YCOLSHHX6CCGDM49G,8191.09
1453,2025-04-06,1193,192,7AGBLBB5Z52E0540O,5608.11
1454,2025-01-29,540,64,AABOE7H4VITI3FX93,16769.5
1455,2026-03-11,566,18,CV1ORHYZ17I332QVA,12103.14
1456,2025-04-28,1923,31,KBOLX598GQ1GDLRWV,18757.95
1457,2025-08-10,1142,95,JOFMEUBT5HZS1V5IO,11767.37
1458,2025-08-04,944,193,XD8OTHVD4ZE5SQTVV,23823.5
1459,2025-07-30,479,180,IROR1MW2B5AUJGMER,15933.17
1460,2025-10-04,1647,101,OTE44CTDSIUISD4CA,13662.92
1461,2026-02-17,1563,66,FULZRJJI74B943XSQ,8752.25
1462,2025-08-23,802,51,4WDPNP0XKL82NRT6Q,6070.53
1463,2025-05-10,1163,107,4XVMV6EIJL7S7WT7D,7132.25
1464,2025-11-20,772,43,W3NS5BA3E2ONDLGE9,20894.23
1465,2026-03-24,346,99,1QUGBSF63W35AC8DA,7054.72
1466,2025-03-01,606,38,CXO5MFGHPO16FSLG1,31204.03
1467,2025-12-21,282,190,W6X4SFTIA98AY5DYK,22619.68
1468,2025-06-28,546,173,XB9NF8Z2UE4VU04JQ,19047.93
1469,2025-12-06,1816,11,KURKJKLW88JAZM087,12661.09
1470,2025-11-15,1947,176,SMY4M73799LV1YQES,12485.53
1471,2025-11-29,1906,105,8U0FRY8OY781KQT2T,10430.35
1472,2026-01-14,174,169,8HFDRIMAKSIWRRN1X,14015.41
1473,2025-10-28,694,62,R7QQ5UTPIE7U17A6I,20989.99
1474,2025-06-08,1940,118,FXHC2DEQUV9RPJTEU,13743.87
1475,2025-07-21,1366,15,337WDLYF73YN2SMB4,18831.7
1476,2025-04-28,1945,9,QWBFRB6FRUDLLUDCK,6181.52
1477,2025-02-23,162,181,UK47SS0IVM34771T1,21865.8
1478,2025-12-23,1084,128,60FV83WB6D9ALE7MA,25636.53
1479,2026-01-22,800,177,XN2075QJLTZ8S7CRU,9905.68
1480,2025-07-03,1631,117,6YMTXBJ4PJGTPYZBE,23459.85
1481,2026-01-18,1634,69,1SDFQU1LIC3T10A5F,6523.56
1482,2025-12-06,688,52,YQMJT5VQHTU60IA01,15164.56
1483,2025-08-26,760,145,6C85CACXV10HD4E5X,33225.39
1484,2026-02-16,1030,98,G6GO8GV7FHG6CERJ0,18601.73
1485,2025-06-07,260,21,N8VT5AKTFBH2Y9KB5,32705.3
1486,2025-07-04,1896,159,8O1788U0UJH5EYXN8,25674.78
1487,2025-06-18,1730,115,R975LBKNGUG94E3DK,19836.24
1488,2025-05-17,28,117,NNU5QP26FXYFWCHOT,7200.47
1489,2026-01-17,1206,31,0ZCYUOEQA3P9KP783,8076.92
1490,2026-03-07,586,14,0L9XTT7T8J6LHHN1I,17945.18
1491,2025-10-20,1196,51,ESNNXPBUW7MDWXZ03,40825.31
1492,2025-04-05,1928,107,89JK0XDZVQR8BLP0J,13827.09
1493,2025-06-22,438,184,H7HW52UMUQYOERM4A,6633.66
1494,2025-08-14,451,169,E3BHC1SKDT0PPVTT7,11452.24
1495,2025-12-29,1851,5,EK09YGJDDNQYNFJCB,15265.23
1496,2025-03-17,163,95,D6X1JEU60XE2SKW43,16410.58
1497,2025-03-03,1877,143,4PU9IRRX5II7AO8PX,17315.54
1498,2025-07-19,1671,169,BW0QX9JH69SEH2PKI,22502.33
1499,2025-08-24,1822,130,FX9OED9V8UQXO6WG8,30339.39
1500,2025-12-28,1021,13,YC0SJ7X45VNOBEKDI,9920.79
1501,2025-04-08,1782,166,BGXHHZZ98HHRLVLXF,28812.09
1502,2026-04-08,1520,38,E6SVYBP3BENLAZPYK,20670.81
1503,2025-09-08,928,34,NN0UYXSMD7ACX76V9,18880.32
1504,2025-06-06,1866,16,ZG45Y03G2CLJFUI30,24755.41
1505,2025-12-03,1435,92,HXWCTXOQY9O7B8E8G,12102.87
1506,2025-10-16,129,7,LKHVYQ9B4JMW4B6RX,21788.06
1507,2025-12-13,1064,169,M5F2BQWLUOX1FWP4O,11984.9
1508,2025-12-30,365,187,LFSMCY257JUFXM9N5,9361.36
1509,2025-04-20,655,119,FG185JNRYSM1FXDY8,8754.5
1510,2025-03-17,872,7,TPKDZ67WHV16KLWCP,13352.1
1511,2025-11-04,1418,32,BXBHRAEF51CZXQ5YN,28194.31
1512,2026-02-09,816,136,EEFSAJMOQL5EN2BI3,17790.12
1513,2025-02-28,1013,43,GVIFCUI4DE7UC22Y9,25495.36
1514,2025-07-13,1453,40,QHTO5P6U4ZVEE04R5,6257.2
1515,2026-01-19,55,154,V0A6KJQCGFIG6RAJA,9198.63
1516,2025-07-10,262,185,HTIJQ3JTQUI974PZV,15106.01
1517,2026-03-31,1351,175,T49DRI92SOBAL3PJO,13429.4
1518,2025-03-31,347,39,I1AUSW4TULMEH4HIT,16007.43
1519,2025-08-29,465,180,URQCQLK470UN0MXYO,24194.85
1520,2025-11-22,357,1,OXEEINIWAO8MMUNCZ,6978.3
1521,2026-01-03,1421,57,4KNM5SMLQ1YL77JGJ,17438.64
1522,2025-03-22,465,109,KYCA0QECWY40MK1CG,8678.38
1523,2025-09-12,814,24,BEX486KP7GW095KZK,20833.17
1524,2025-11-21,1020,31,P96HZMIZSIXJPOIX7,10923.71
1525,2025-08-05,205,91,M4LQ82LX5X9L5RHTM,18332.26
1526,2025-10-25,456,143,ARHHPQKI4795MB909,5722.2
1527,2025-03-01,1974,127,G6DL80JFUSLC40VLL,27994.95
1528,2026-01-12,1561,68,SJXKLA1PFU9F4Y1FG,22160.12
1529,2025-08-09,980,52,MUACFWI0BTVWQIMK2,31247.54
1530,2025-03-30,430,56,OL70LVE9KDDR1OJ3W,10245.68
1531,2026-01-14,1042,5,3W80GJJ5H01RSYPDI,32820.55
1532,2025-04-03,709,144,MLRIHZQKILLG00R9V,17487.87
1533,2026-01-17,1671,171,QSQ0N4LKEUCST5QH1,19945.01
1534,2025-04-19,366,188,1NUAG6Y9HNVW5JJQ1,16861.33
1535,2025-02-13,773,47,2JOV6PXGX4OWCYOX1,13800.09
1536,2025-07-06,433,96,Y390OQ0SPIR64DJNW,9112.16
1537,2026-03-17,1838,163,4ICL2D7EYP5FYNNW5,22067.66
1538,2025-02-18,1752,166,TVBSVF0MAET73PUE8,19267.62
1539,2025-09-23,565,27,EL2YMHC53C4SXFJSJ,24638.29
1540,2026-03-29,1145,79,M56QI2X06NR7POW6F,26313.41
1541,2025-04-01,28,169,SE0Z67HM6OD9944TP,19586.4
1542,2025-07-31,358,103,GM70E1Y12DNKF1HID,19062.61
1543,2025-05-12,1170,185,OQBOD7T6U4AXI1OCY,9871.91
1544,2025-02-16,643,188,CCT7TVI0QLX1PL4G4,26205.74
1545,2025-02-07,741,82,UWJ2BCRUX1GALDGG2,17247.34
1546,2025-04-14,1919,161,5P4Q9SZTSWOMQJU4N,15995.69
1547,2025-02-28,877,185,KV73H807E8LN97HFD,24530.11
1548,2025-12-25,701,85,NLRTEH3SSYRMMV00Y,11196.7
1549,2026-01-19,770,152,T8ND5SZAM59JJ5W5J,9099.19
1550,2025-10-22,1018,92,P807V5CXF51GF8ZFL,11752.12
1551,2025-08-25,2000,41,S3VBCKBM4OCPA1RTU,6588.88
